condition_id,trial_id,n_anchors,gauge,dof,sigma_r_mm,sigma_deploy_mm,sigma_v_mm,rmse_anchor_abs_mm,rmse_anchor_abs_h_mm,rmse_anchor_abs_v_mm,rmse_anchor_shape_mm,rmse_anchor_shape_h_mm,rmse_anchor_shape_v_mm,converged,rigidity_ok,iterations,rigidity_min_singular,rigidity_cond,rms_residual_mm,tag_positionable,tag_total,rmse_tag_mm,rmse_tag_h_mm,rmse_tag_v_mm,rmse_tag_trueanchor_mm,delta_rmse_tag_mm,delta_rmse_tag_h_mm,delta_rmse_tag_v_mm,coverage,coverage_100mm,pdop_true,pdop_est,vdop_true,vdop_est,pdop_overconfidence,compute_time_s,r_max_mm,known_z_max_mm
0,27,8,known,3,100.0,300.0,150.0,2015.015406440022,99.27713004723006,2012.5682944040018,1101.2119716646384,52.305547934615014,1099.9690614707217,1.0,1.0,34.0,618.5001306852354,407.6222285448681,79.15936054692096,882.0,882.0,4148.089556849481,153.43274498852722,4145.250941066054,6026.89781567151,-1878.8082588220295,37.359144793532494,-1880.5290250365742,0.021541950113378686,0.003401360544217687,11.472197479216666,7.627365317713502,11.450120256403904,7.590110024276054,5.438430420024744,0.3376107519979996,150000.0,2900.0
0,28,8,known,3,100.0,300.0,150.0,1232.8886415963611,69.24479718761275,1230.9425496909946,350.0238017151992,36.69544153143243,348.09496741259323,1.0,1.0,111.0,1753.322128949076,143.57306681766974,83.7837255247209,882.0,882.0,3342.1697656803326,134.6494801159586,3339.4562821112404,5238.823626479644,-1896.6538607993116,23.529762637657527,-1898.1887419190125,0.04195011337868481,0.013605442176870748,11.174825329131377,13.586428721506,11.151143988900088,13.56639483223702,2.4599325063178683,0.38338644499890506,150000.0,2900.0
0,29,8,known,3,100.0,300.0,150.0,2108.8041000975477,56.02446143745978,2108.0597696243985,1418.2222337740388,43.44683110245941,1417.5565869615855,1.0,1.0,37.0,2023.7998240021132,125.03399230498312,69.13847584760978,882.0,882.0,2271.0219399513444,126.34410422395865,2267.5047561291276,6195.799397054642,-3924.777457103298,9.003776116086485,-3927.1834051863552,0.05442176870748299,0.017006802721088437,11.495251989288949,9.25786330528355,11.471386313299709,9.230101988565268,2.4530735279438085,0.3493835700028285,150000.0,2900.0
0,30,8,known,3,100.0,300.0,150.0,2501.2792444621227,121.45002507517346,2498.328991583424,1161.6431602452108,40.55160010708817,1160.935140080287,1.0,1.0,39.0,987.3613249745786,255.86430334310782,78.06500202432058,882.0,882.0,4140.346110345449,149.0219896278124,4137.663393759823,6059.025561644228,-1918.679451298779,33.2943532446437,-1920.256865771109,0.024943310657596373,0.0045351473922902496,11.379965968951645,6.386602963441951,11.35755421371497,6.343664808271498,6.482861286423354,0.25376853000125266,150000.0,2900.0
0,31,8,known,3,100.0,300.0,150.0,1513.1206656741333,99.04238250101821,1509.8757416948768,1095.9734887440188,71.14794173525019,1093.6616745669446,1.0,1.0,35.0,1742.5894799571772,144.06777762898582,84.04132451737414,882.0,882.0,3002.4636992816354,127.28208181239648,2999.764580288504,6535.526221698505,-3533.0625224168693,1.1540718864179809,-3534.5444665519376,0.05442176870748299,0.02040816326530612,11.722671562613233,10.711099432721069,11.700840875853352,10.68168642836837,2.8031330659759206,0.2746351389978372,150000.0,2900.0
0,32,8,known,3,100.0,300.0,150.0,2938.8768676244076,107.5330596977369,2936.9088995285324,1029.7124490910262,62.318918070368845,1027.8249268545583,1.0,1.0,118.0,2710.327476449414,93.20421652549197,87.80217805340179,882.0,882.0,2413.9529312019026,151.58503618820012,2409.1888117916537,6380.363655293985,-3966.4107240920825,34.77587239621879,-3970.1055060032727,0.047619047619047616,0.007936507936507936,11.741652926063901,8.708262998086168,11.719831466329513,8.676453758953468,2.7720257550012235,0.31736632799947984,150000.0,2900.0
0,33,8,known,3,100.0,300.0,150.0,2148.695321245579,91.24119362475062,2146.757235489978,1073.7803039143237,54.28980533620313,1072.4069927554997,1.0,1.0,25.0,2267.5404133127454,111.35607526355193,60.47146871604003,882.0,882.0,2243.0235554423184,129.3936523944966,2239.2882692920784,6465.8675383232585,-4222.8439828809405,9.404477149549663,-4225.465834381666,0.06575963718820861,0.01473922902494331,11.649974035532143,10.441426484755635,11.628075250163917,10.412759784583475,2.148196473649561,0.3230206120024377,150000.0,2900.0
0,34,8,known,3,100.0,300.0,150.0,1786.5402559673842,84.28602057614567,1784.5509107132373,1303.3210866070121,63.210337234199415,1301.787351321721,1.0,1.0,32.0,1127.5221938562386,223.50027905456287,73.02269265153555,882.0,882.0,2962.488235164379,128.8030552125413,2959.6868612161106,6013.4379954027145,-3050.9497602383353,10.14509610450773,-3052.5803328874035,0.046485260770975055,0.018140589569160998,11.27261594350546,8.675092834115112,11.250122102945436,8.641800369510122,3.4149354846259263,0.32680947599874344,150000.0,2900.0
0,35,8,known,3,100.0,300.0,150.0,2783.8030460186055,129.97725368262562,2780.767036727023,1141.5696499311325,57.98591947196922,1140.0960041974004,1.0,1.0,28.0,2632.317921622041,95.67028852296582,61.6614069752076,882.0,882.0,2254.58693586627,144.0645674065719,2249.979478083481,6102.6952459207005,-3848.1083100544306,27.54010708825578,-3851.603211246448,0.048752834467120185,0.013605442176870748,11.550012491091195,8.893411182735242,11.524507077806579,8.858438869391797,2.535120539847628,0.26948348699806957,150000.0,2900.0
0,36,8,known,3,100.0,300.0,150.0,2574.6882680988247,96.33362732930952,2572.88544442447,1400.1753116849159,51.99758228377244,1399.2094749852836,1.0,1.0,38.0,2308.9200572425893,109.22424444537812,66.36377163160527,882.0,882.0,2674.490724458515,139.63646096246498,2670.842993136158,5816.027292222972,-3141.5365677644572,29.454037296822875,-3144.1405233836995,0.047619047619047616,0.013605442176870748,11.018651431859297,10.838626549035304,10.995761428825247,10.809435803681687,2.4675550101839785,0.3031380669999635,150000.0,2900.0
0,37,8,known,3,100.0,300.0,150.0,2800.5078475171804,130.65864038480615,2797.458225550134,606.6283749054069,49.63300284997327,604.5945337732301,1.0,1.0,51.0,2664.8367253810798,94.74541805881222,94.9714311806112,882.0,882.0,2996.1445974379267,168.70955252069297,2991.390903182789,6660.613418677666,-3664.4688212397396,47.40467359524135,-3668.1178053795684,0.04195011337868481,0.01020408163265306,11.780963802466033,9.18414983916941,11.759361601414593,9.155052069594213,3.262299341698121,0.3107046260010975,150000.0,2900.0
0,38,8,known,3,100.0,300.0,150.0,2723.3955588617064,111.14463015159079,2721.126649242209,1387.247556273739,73.47145872689646,1385.3005908971534,1.0,1.0,35.0,942.0779439628375,268.23922979714655,68.87854991982947,882.0,882.0,4862.041287090297,167.85524708717355,4859.142938152363,5502.559366901191,-640.518079810894,54.33070105830623,-642.2452288215854,0.013605442176870748,0.006802721088435374,11.703668547168437,6.484449141968174,11.68071855120057,6.435764321513707,7.4980020363218705,0.3576031340016925,150000.0,2900.0
0,39,8,known,3,100.0,300.0,150.0,2135.5545245242233,48.220040388120715,2135.010059676734,923.7177182497777,43.42797090613176,922.6962849993231,1.0,1.0,52.0,578.9565833194732,437.52943476865755,78.32145337313518,882.0,882.0,4016.7862819046427,129.6806624918453,4014.692386755553,5855.566254068578,-1838.7799721639353,15.782641309586225,-1839.766033675622,0.024943310657596373,0.007936507936507936,11.374933441434848,7.367973025985302,11.352585291200192,7.3273745165962625,5.451684293276151,0.3344087839977874,150000.0,2900.0
0,40,8,known,3,100.0,300.0,150.0,1155.7189338002509,76.66027300832346,1153.1736454180168,862.9804284402311,66.62548323888501,860.4047099209012,1.0,1.0,78.0,758.9803755150915,331.7406832776312,72.92036419333883,882.0,882.0,6598.181667894336,153.9844718840837,6596.38462378866,6478.497340342432,119.68432755190406,32.07707170475797,119.03436503273042,0.009070294784580499,0.005668934240362812,11.681767569782233,8.408050723864196,11.659957498203479,8.374815551873843,7.847457020171168,0.47986044099889114,150000.0,2900.0
0,41,8,known,3,100.0,300.0,150.0,2151.306789598291,118.12025729373698,2148.061569831872,1653.9541835068349,72.21373003421328,1652.3769601196655,1.0,1.0,32.0,1396.5762974813617,180.25048128932195,71.94479757788292,882.0,882.0,2695.1955937091807,117.43512658199002,2692.635935174686,5504.5906482229575,-2809.395054513777,0.36045371077761956,-2810.7095678330743,0.046485260770975055,0.007936507936507936,11.807333956650751,7.104357104677412,11.785825893947713,7.067913350008679,3.7937220131216387,0.27951151199886226,150000.0,2900.0
0,42,8,known,3,100.0,300.0,150.0,2140.1666837323596,50.9982541764106,2139.5589761044034,997.0130541935455,47.81445818117184,995.8658583469878,1.0,1.0,42.0,716.040212624107,351.2747295816943,60.51097668329405,882.0,882.0,4326.701915669556,131.81893443539678,4324.693426774078,5718.68635199084,-1391.9844363212842,15.736584242853041,-1392.814638845076,0.022675736961451247,0.0011337868480725624,11.648819180243699,7.682646964375664,11.627119331922358,7.646063602916927,5.631785419442567,0.298997308997059,150000.0,2900.0
0,43,8,known,3,100.0,300.0,150.0,3651.5273945842478,194.86559522751682,3646.3241371545473,1413.2019518745199,53.882500912572155,1412.174363482555,1.0,1.0,61.0,1401.175339452134,179.3955473480372,62.17017264815738,882.0,882.0,4324.719481403844,187.06742596591408,4320.671749968565,6238.765317210437,-1914.0458358065935,72.58004355413755,-1917.04300164491,0.01473922902494331,0.003401360544217687,11.709005964544794,5.720851937553182,11.687285814799019,5.6654776306665005,7.559572470343523,0.2928210330028378,150000.0,2900.0
0,44,8,known,3,100.0,300.0,150.0,663.661852716945,34.5919228277784,662.7597254109253,569.094003085294,29.01693068380738,568.3537649046901,1.0,1.0,53.0,959.8099513377628,263.68277342043086,92.91709665638432,882.0,882.0,3473.46696859293,111.93611588033019,3471.662870710199,5775.911609095122,-2302.444640502192,-6.298954054571809,-2303.038453541757,0.03854875283446712,0.012471655328798186,11.556726907338145,9.814763409305089,11.534810441754967,9.788615685842178,3.539022616989257,0.2907197669992456,150000.0,2900.0
0,45,8,known,3,100.0,300.0,150.0,4596.5815782018335,211.03488511019597,4591.73458317562,1304.9832268519772,50.40640980990626,1304.0093620120504,1.0,1.0,52.0,1762.794606372879,143.13707277508038,65.94525576528909,882.0,882.0,4782.541100060276,221.40235173294576,4777.413565143056,5932.562476561499,-1150.0213765012231,103.67855676244612,-1153.9807605111782,0.017006802721088437,0.0011337868480725624,11.495309764332902,4.5427787047672075,11.471918812199721,4.470932572806699,10.527787970480405,0.5496147140001995,150000.0,2900.0
0,46,8,known,3,100.0,300.0,150.0,3169.188445518617,151.79986290708146,3165.550853300275,978.4369137274757,60.080304967734435,976.5905749594002,1.0,1.0,30.0,2841.1335499922175,89.36955687470329,80.55450711935183,882.0,882.0,2693.9743540454892,155.51804027612206,2689.481726913846,5857.134309792404,-3163.1599557469144,43.672712492999935,-3166.5846102787605,0.048752834467120185,0.012471655328798186,10.913562493017423,7.875189322631844,10.890450783790923,7.824897061573516,3.420837574410437,0.3089064630003122,150000.0,2900.0
0,47,8,known,3,100.0,300.0,150.0,1879.4645742587516,95.71107209008503,1877.0259658760708,1105.1018258157742,60.16557017676543,1103.4627993669121,1.0,1.0,37.0,906.0899095283473,278.2553363688992,79.31632470916489,882.0,882.0,3098.050813155771,125.99870878295592,3095.4875490429877,5646.197170014872,-2548.1463568591016,7.576366381759016,-2549.467599716316,0.061224489795918366,0.022675736961451247,11.987190354115961,8.237820420542668,11.965902185186213,8.205371249936663,3.760765172095953,0.2719166070019128,150000.0,2900.0
0,48,8,known,3,100.0,300.0,150.0,1880.535315129462,70.52483083440973,1879.2124200539022,767.7515839798974,53.56495111527381,765.8807287793966,1.0,1.0,37.0,2044.0748780327635,123.31041521010185,79.63127207808672,882.0,882.0,2985.8057930023015,138.7431872500783,2982.580520542202,6182.55662072573,-3196.7508277234283,23.296852392409647,-3198.898146592992,0.048752834467120185,0.011337868480725623,11.05271376601875,12.47940255431639,11.029632002612809,12.455221361301284,2.3925871290765977,0.26996143799988204,150000.0,2900.0
0,49,8,known,3,100.0,300.0,150.0,1093.0759229265414,55.31761801849696,1091.6752879947726,644.9392688089171,51.361500315681795,642.8908591177066,1.0,1.0,41.0,1657.9038494942286,152.4518378451847,63.225765974352186,882.0,882.0,3107.873877424805,120.28594469438191,3105.5452547803056,6225.083071605662,-3117.2091941808567,1.0376457637913745,-3118.395545998051,0.04081632653061224,0.009070294784580499,12.111895721455717,12.626246572601133,12.090787655919968,12.602219622892054,2.4614392405173438,0.2797278850011935,150000.0,2900.0
